spot,公園,博物館,校園,露營,遊樂園,園區,親子,廟宇,老街,歷史,藝術,觀光工廠,景觀,溫泉,農場,餐廳,美食,夜景,夜市,咖啡廳,展覽,車站,花海,拍照,步道,自然,寵物,異國,情侶
value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺北大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺灣師範大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺灣藝術大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
輔仁大學,0.2302585092994046,0.0,0.2302585092994046,0.0,0.0,0.0,0.6907755278982137,0.0,0.0,0.0,0.2302585092994046,0.0,0.2302585092994046,0.0,0.0,0.0,0.2302585092994046,0.0,0.2302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.2302585092994046,0.0,0.0,0.0
淡江大學,0.17729372762504853,0.26594059143757276,0.17729372762504853,0.04432343190626213,0.04432343190626213,0.0,0.35458745525009705,0.17729372762504853,0.31026402334383485,0.31026402334383485,0.26594059143757276,0.0,0.26594059143757276,0.17729372762504853,0.0,0.26594059143757276,0.26594059143757276,0.08864686381252426,0.08864686381252426,0.22161715953131061,0.08864686381252426,0.17729372762504853,0.22161715953131061,0.13297029571878638,0.08864686381252426,0.31026402334383485,0.0,0.08864686381252426,0.04432343190626213
真理大學,0.15399683167774425,0.20532910890365902,0.15399683167774425,0.051332277225914755,0.0,0.051332277225914755,0.3079936633554885,0.15399683167774425,0.41065821780731804,0.615987326710977,0.2566613861295738,0.0,0.20532910890365902,0.10266455445182951,0.0,0.35932594058140327,0.20532910890365902,0.051332277225914755,0.0,0.051332277225914755,0.0,0.20532910890365902,0.20532910890365902,0.20532910890365902,0.0,0.15399683167774425,0.0,0.2566613861295738,0.10266455445182951
華梵大學,0.18850409497251844,0.0,0.3770081899450369,0.0,0.18850409497251844,0.0,0.0,0.18850409497251844,0.18850409497251844,0.18850409497251844,0.0,0.0,0.3770081899450369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18850409497251844,0.0,0.0,0.5655122849175553,0.18850409497251844,0.0,0.0,0.0
法鼓文理學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
明志科技大學,0.3218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,0.3218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218875824868201,0.0,0.3218875824868201,0.3218875824868201,0.0,0.0,0.0
聖約翰科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.34657359027997264,0.0,0.0,0.0,0.0,0.0
東南科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
醒吾科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.48827212829693767,0.0,0.0,0.24413606414846883,0.24413606414846883,0.24413606414846883,0.0,0.0,0.0,0.24413606414846883,0.24413606414846883,0.0,0.0,0.0,0.0,0.24413606414846883,0.0,0.0,0.0,0.0,0.0,0.24413606414846883,0.0
致理科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
景文科技大學,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0
華夏科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
德霖科技大學,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0
亞東技術學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黎明技術學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
台北海洋科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬偕醫學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.34657359027997264,0.0,0.0,0.0
耕莘健康管理專科學校,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬偕醫護管理專科學校,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
臺北基督學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
輔仁聖博敏神學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
靈糧教牧宣教神學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
天主教臺灣總修院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
法鼓山僧伽大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立空中大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立中央大學,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662040962227032,0.0,0.0,0.0,0.0,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立體育大學,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.277987164150759,0.277987164150759,0.0,0.277987164150759,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺灣海洋大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中原大學,0.0,0.0,0.14978661367769955,0.0,0.0,0.0,0.2995732273553991,0.0,0.0,0.0,0.0,0.14978661367769955,0.14978661367769955,0.14978661367769955,0.0,0.14978661367769955,0.4493598410330986,0.0,0.4493598410330986,0.14978661367769955,0.0,0.14978661367769955,0.2995732273553991,0.14978661367769955,0.2995732273553991,0.0,0.0,0.0,0.0
長庚大學,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
元智大學,0.277987164150759,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555974328301518,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.277987164150759,0.0,0.0,0.0
開南大學,0.277987164150759,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555974328301518,0.0,0.277987164150759,0.0,0.0,0.0,0.277987164150759
銘傳大學,0.5972531564093516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972531564093516,0.5972531564093516,0.0,0.0,0.0
國立臺北商業大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺北科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
健行科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
龍華科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
萬能科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
長庚科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
南亞技術學院,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.34657359027997264,0.0,0.0,0.0,0.0,0.0
新生醫護管理專科學校,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國防大學,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.555974328301518,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.0,0.277987164150759,0.277987164150759,0.0,0.0,0.0
陸軍專科學校,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陸軍後勤訓練中心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陸軍通信電子資訊訓練中心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
陸軍化生放核訓練中心,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中央警察大學,0.3662040962227032,0.3662040962227032,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
聖德基督學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
基督教拓荒宣教神學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
圓光佛學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
中華福音神學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺灣大學,0.2302585092994046,0.0,0.2302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.6907755278982137,0.0,0.0,0.0,0.0,0.2302585092994046,0.0,0.0,0.0,0.0,0.0,0.2302585092994046,0.0,0.2302585092994046,0.0,0.2302585092994046,0.0,0.0,0.2302585092994046,0.0
國立政治大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺灣科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺北教育大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
臺北市立大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立陽明大學,0.16057620877200912,0.0,0.32115241754401824,0.0,0.0,0.0,0.16057620877200912,0.16057620877200912,0.0,0.16057620877200912,0.16057620877200912,0.0,0.32115241754401824,0.0,0.0,0.16057620877200912,0.16057620877200912,0.0,0.16057620877200912,0.0,0.0,0.0,0.16057620877200912,0.32115241754401824,0.32115241754401824,0.16057620877200912,0.0,0.0,0.0
國立臺北藝術大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺灣戲曲學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國立臺北護理健康大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
復興崗校區,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國防醫學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
醫學院,0.3047441195562354,0.10158137318541181,0.20316274637082363,0.0,0.0,0.0,0.10158137318541181,0.3047441195562354,0.0,0.507906865927059,0.10158137318541181,0.0,0.20316274637082363,0.0,0.10158137318541181,0.10158137318541181,0.20316274637082363,0.0,0.20316274637082363,0.10158137318541181,0.10158137318541181,0.0,0.20316274637082363,0.10158137318541181,0.3047441195562354,0.20316274637082363,0.0,0.10158137318541181,0.0
臺灣警察專科學校,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
崇右影藝科技大學,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
經國管理暨健康學院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
佛光大學,0.25993019270997947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25993019270997947,0.0,0.0,0.25993019270997947,0.0,0.25993019270997947,0.0,0.0,0.25993019270997947,0.0,0.0,0.25993019270997947,0.0,0.0,0.25993019270997947,0.25993019270997947,0.0,0.0,0.0
國立宜蘭大學,0.0,0.0,0.0,0.2986265782046758,0.0,0.0,0.2986265782046758,0.0,0.0,0.0,0.0,0.0,0.2986265782046758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986265782046758,0.0,0.2986265782046758,0.2986265782046758,0.0,0.0,0.0
蘭陽技術學院,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.555974328301518,0.277987164150759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277987164150759,0.0,0.0,0.277987164150759,0.0,0.0,0.0,0.0
馬場町紀念公園,0.5799090357568425,0.0,0.0,0.14497725893921062,0.0,0.0,0.0,0.0,0.0,0.43493177681763184,0.28995451787842125,0.0,0.28995451787842125,0.0,0.0,0.0,0.0,0.14497725893921062,0.0,0.0,0.0,0.28995451787842125,0.43493177681763184,0.14497725893921062,0.14497725893921062,0.0,0.0,0.14497725893921062,0.0
錦町日式宿舍群,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
七星山系-坪頂古圳親山步道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
成功高中 蝴蝶宮‧昆蟲科學博物館,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
艋舺服飾商圈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
象山公園,0.31739808651715345,0.19043885191029206,0.0,0.12695923460686137,0.06347961730343069,0.06347961730343069,0.8252350249445989,0.12695923460686137,0.12695923460686137,0.06347961730343069,0.06347961730343069,0.0,0.19043885191029206,0.06347961730343069,0.0,0.12695923460686137,0.31739808651715345,0.12695923460686137,0.06347961730343069,0.12695923460686137,0.06347961730343069,0.12695923460686137,0.12695923460686137,0.12695923460686137,0.25391846921372274,0.12695923460686137,0.06347961730343069,0.19043885191029206,0.12695923460686137
淡水鄞山寺,0.24413606414846883,0.0,0.0,0.0,0.0,0.0,0.0,0.7324081924454064,0.0,0.7324081924454064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24413606414846883,0.0,0.0,0.24413606414846883,0.0,0.0,0.0
Art Space 金魚空間,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西昌街觀光夜市,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662040962227032,0.0,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662040962227032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
糖廍文化園區,0.1405019296981053,0.1405019296981053,0.0,0.0,0.1405019296981053,0.1405019296981053,0.1405019296981053,0.0,0.1405019296981053,0.1405019296981053,0.1405019296981053,0.0,0.1405019296981053,0.1405019296981053,0.0,0.1405019296981053,0.2810038593962106,0.1405019296981053,0.1405019296981053,0.1405019296981053,0.1405019296981053,0.1405019296981053,0.0,0.0,0.1405019296981053,0.1405019296981053,0.1405019296981053,0.0,0.1405019296981053
台北霞海城隍廟,0.15884980808614801,0.15884980808614801,0.0,0.0,0.07942490404307401,0.07942490404307401,0.39712452021537004,0.31769961617229603,0.15884980808614801,0.23827471212922202,0.07942490404307401,0.0,0.15884980808614801,0.15884980808614801,0.0,0.23827471212922202,0.47654942425844404,0.0,0.07942490404307401,0.31769961617229603,0.07942490404307401,0.0,0.15884980808614801,0.23827471212922202,0.0,0.15884980808614801,0.0,0.15884980808614801,0.0
十分老街,0.3674465882337254,0.13361694117590014,0.06680847058795007,0.033404235293975036,0.1670211764698752,0.06680847058795007,0.2672338823518003,0.20042541176385023,0.6346804705855258,0.1670211764698752,0.10021270588192512,0.0,0.3340423529397504,0.13361694117590014,0.033404235293975036,0.1670211764698752,0.3674465882337254,0.1670211764698752,0.06680847058795007,0.033404235293975036,0.06680847058795007,0.46765929411565055,0.23382964705782527,0.10021270588192512,0.23382964705782527,0.23382964705782527,0.0,0.033404235293975036,0.13361694117590014
華山1914文化創意產業園區,0.15884980808614801,0.15884980808614801,0.0,0.0,0.07942490404307401,0.31769961617229603,0.39712452021537004,0.07942490404307401,0.07942490404307401,0.15884980808614801,0.15884980808614801,0.0,0.07942490404307401,0.15884980808614801,0.0,0.23827471212922202,0.31769961617229603,0.07942490404307401,0.07942490404307401,0.15884980808614801,0.31769961617229603,0.07942490404307401,0.15884980808614801,0.15884980808614801,0.07942490404307401,0.15884980808614801,0.07942490404307401,0.07942490404307401,0.07942490404307401
寶藏巖,0.23812919425238777,0.214316274827149,0.04762583885047755,0.0952516777009551,0.11906459712619388,0.11906459712619388,0.5000713079300143,0.0952516777009551,0.16669043597667144,0.33338087195334287,0.4048196302290592,0.023812919425238777,0.23812919425238777,0.14287751655143266,0.023812919425238777,0.3095679525281041,0.5476971467804919,0.14287751655143266,0.0952516777009551,0.1905033554019102,0.26194211367762654,0.1905033554019102,0.16669043597667144,0.0952516777009551,0.07143875827571633,0.14287751655143266,0.04762583885047755,0.214316274827149,0.1905033554019102
紀州庵文學森林,0.2849166671241007,0.11396666684964028,0.0,0.05698333342482014,0.11396666684964028,0.05698333342482014,0.17095000027446042,0.05698333342482014,0.17095000027446042,0.22793333369928057,0.17095000027446042,0.05698333342482014,0.22793333369928057,0.11396666684964028,0.05698333342482014,0.2849166671241007,0.5698333342482014,0.22793333369928057,0.17095000027446042,0.05698333342482014,0.17095000027446042,0.22793333369928057,0.05698333342482014,0.05698333342482014,0.11396666684964028,0.2849166671241007,0.05698333342482014,0.0,0.17095000027446042
芝山巖惠濟宮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972531564093516,0.0,0.2986265782046758,0.0,0.0,0.2986265782046758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986265782046758,0.0,0.2986265782046758,0.0,0.0
二子坪步道,0.43039888827790307,0.04303988882779031,0.04303988882779031,0.04303988882779031,0.04303988882779031,0.0,0.25823933296674184,0.21519944413895153,0.04303988882779031,0.17215955531116123,0.04303988882779031,0.0,0.4734387771056934,0.08607977765558061,0.17215955531116123,0.12911966648337092,0.17215955531116123,0.08607977765558061,0.04303988882779031,0.08607977765558061,0.08607977765558061,0.12911966648337092,0.43039888827790307,0.21519944413895153,0.559518554761274,0.4734387771056934,0.0,0.08607977765558061,0.12911966648337092
大稻埕戲苑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
天母白屋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657359027997264,0.0
